Año,Total_Población,Sexo,Edad,Mes_Alto_Desempleo,Posición_Ocupación,Sector_Económico,Nivel_Ingresos,Jornada,Nivel_Estudios,Profesión,Tipo_Empleo
2022,10580707,Mujer,25,Abril,Trabajador por cuenta propia,Comercio,"Más de $20,000",20 a 40 horas,Secundaria,Agricultor,Informal
2022,10898889,Hombre,31,Mayo,Trabajador por cuenta propia,Educación,"$15,001 - $20,000",20 a 40 horas,Secundaria,Enfermero,Informal
2022,11863149,Hombre,29,Mayo,Trabajador sin pago,Educación,"$15,001 - $20,000",20 a 40 horas,Primaria,Técnico,Formal
2022,11763265,Hombre,64,Octubre,Empleador,Comercio,"$15,001 - $20,000",20 a 40 horas,Posgrado,Enfermero,Formal
2022,10780340,Mujer,29,Octubre,Trabajador familiar no remunerado,Construcción,"$5,001 - $10,000",20 a 40 horas,Preparatoria,Ingeniero,Informal
2022,11643591,Hombre,42,Julio,Empleador,Construcción,"$10,001 - $15,000",Más de 40 horas,Sin estudios,Técnico,Informal
2022,11802288,Mujer,28,Junio,Trabajador por cuenta propia,Construcción,"Más de $20,000",Menos de 20 horas,Universidad,Agricultor,Informal
2022,10829452,Hombre,35,Agosto,Empleador,Comercio,"$5,001 - $10,000",20 a 40 horas,Universidad,Comerciante,Formal
2022,10805119,Mujer,35,Julio,Trabajador familiar no remunerado,Salud,"$10,001 - $15,000",Más de 40 horas,Primaria,Comerciante,Formal
2022,11376907,Mujer,26,Noviembre,Trabajador sin pago,Educación,"$10,001 - $15,000",Más de 40 horas,Primaria,Médico,Informal
2022,10624773,Mujer,49,Octubre,Trabajador por cuenta propia,Servicios,"Menos de $5,000",20 a 40 horas,Preparatoria,Ingeniero,Formal
2022,11544177,Mujer,59,Diciembre,Trabajador familiar no remunerado,Comercio,"Más de $20,000",Menos de 20 horas,Secundaria,Técnico,Formal
2022,12171713,Mujer,44,Septiembre,Empleador,Educación,"$15,001 - $20,000",Menos de 20 horas,Posgrado,Docente,Informal
2022,11845828,Hombre,43,Diciembre,Trabajador sin pago,Comercio,"$10,001 - $15,000",Más de 40 horas,Preparatoria,Abogado,Formal
2022,11070906,Hombre,40,Abril,Trabajador sin pago,Agricultura,"Menos de $5,000",20 a 40 horas,Universidad,Abogado,Informal
2022,10385355,Hombre,33,Enero,Trabajador familiar no remunerado,Construcción,"$5,001 - $10,000",20 a 40 horas,Primaria,Agricultor,Formal
2022,11188870,Hombre,18,Febrero,Empleador,Educación,"Más de $20,000",20 a 40 horas,Preparatoria,Docente,Formal
2022,11010753,Mujer,54,Abril,Empleado,Comercio,"Menos de $5,000",20 a 40 horas,Preparatoria,Abogado,Informal
2022,11842064,Mujer,43,Marzo,Empleador,Salud,"$10,001 - $15,000",Menos de 20 horas,Posgrado,Médico,Informal
2022,11966741,Mujer,40,Julio,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",Más de 40 horas,Sin estudios,Enfermero,Formal
2022,11768777,Mujer,18,Abril,Trabajador familiar no remunerado,Construcción,"Más de $20,000",20 a 40 horas,Universidad,Ingeniero,Formal
2022,10580679,Mujer,62,Julio,Empleador,Educación,"$15,001 - $20,000",Menos de 20 horas,Universidad,Agricultor,Informal
2022,11609778,Hombre,44,Noviembre,Trabajador sin pago,Comercio,"$5,001 - $10,000",20 a 40 horas,Primaria,Ingeniero,Formal
2022,10419947,Mujer,24,Marzo,Empleador,Construcción,"Más de $20,000",Menos de 20 horas,Sin estudios,Agricultor,Formal
2022,11390524,Mujer,64,Octubre,Empleado,Construcción,"Menos de $5,000",Menos de 20 horas,Primaria,Abogado,Informal
2022,10770209,Hombre,48,Noviembre,Trabajador familiar no remunerado,Construcción,"$15,001 - $20,000",Más de 40 horas,Primaria,Técnico,Formal
2022,10790236,Hombre,54,Septiembre,Empleador,Agricultura,"Menos de $5,000",Menos de 20 horas,Preparatoria,Enfermero,Formal
2022,10279056,Hombre,34,Septiembre,Empleado,Agricultura,"$15,001 - $20,000",Menos de 20 horas,Secundaria,Ingeniero,Formal
2022,10299741,Mujer,59,Marzo,Empleado,Comercio,"Más de $20,000",Más de 40 horas,Preparatoria,Agricultor,Formal
2022,11047665,Hombre,65,Febrero,Trabajador sin pago,Educación,"Menos de $5,000",Menos de 20 horas,Secundaria,Médico,Formal
2022,11973419,Hombre,34,Septiembre,Empleador,Servicios,"Más de $20,000",20 a 40 horas,Primaria,Docente,Formal
2022,10869518,Hombre,22,Julio,Empleado,Salud,"$15,001 - $20,000",Más de 40 horas,Posgrado,Ingeniero,Informal
2022,11956015,Hombre,31,Septiembre,Trabajador familiar no remunerado,Agricultura,"Menos de $5,000",20 a 40 horas,Preparatoria,Ingeniero,Formal
2022,11858250,Mujer,25,Abril,Trabajador por cuenta propia,Construcción,"Menos de $5,000",Más de 40 horas,Posgrado,Técnico,Formal
2022,10483867,Mujer,47,Noviembre,Empleado,Comercio,"Más de $20,000",Más de 40 horas,Posgrado,Ingeniero,Informal
2022,10392970,Hombre,26,Septiembre,Trabajador familiar no remunerado,Construcción,"$10,001 - $15,000",20 a 40 horas,Primaria,Enfermero,Formal
2022,11820274,Hombre,45,Agosto,Trabajador sin pago,Servicios,"$15,001 - $20,000",20 a 40 horas,Secundaria,Agricultor,Formal
2022,11469188,Hombre,33,Septiembre,Empleado,Agricultura,"$15,001 - $20,000",20 a 40 horas,Universidad,Ingeniero,Informal
2022,10456092,Mujer,28,Abril,Trabajador por cuenta propia,Agricultura,"$10,001 - $15,000",20 a 40 horas,Sin estudios,Ingeniero,Formal
2022,10372807,Mujer,31,Junio,Empleado,Industria manufacturera,"Más de $20,000",Más de 40 horas,Preparatoria,Médico,Informal
2022,10339312,Mujer,53,Mayo,Empleador,Servicios,"$5,001 - $10,000",20 a 40 horas,Primaria,Enfermero,Informal
2022,12073640,Hombre,18,Marzo,Empleador,Servicios,"$15,001 - $20,000",Más de 40 horas,Sin estudios,Enfermero,Informal
2022,11291769,Mujer,45,Julio,Trabajador sin pago,Servicios,"Más de $20,000",Más de 40 horas,Universidad,Abogado,Formal
2022,10264226,Mujer,24,Octubre,Empleador,Industria manufacturera,"$15,001 - $20,000",20 a 40 horas,Posgrado,Agricultor,Formal
2022,10966761,Mujer,50,Mayo,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",20 a 40 horas,Posgrado,Ingeniero,Informal
2022,10527286,Mujer,43,Marzo,Empleador,Industria manufacturera,"$10,001 - $15,000",Menos de 20 horas,Secundaria,Agricultor,Formal
2022,11199106,Hombre,60,Enero,Empleado,Servicios,"$10,001 - $15,000",Menos de 20 horas,Primaria,Docente,Informal
2022,11267962,Mujer,29,Mayo,Empleado,Construcción,"Más de $20,000",20 a 40 horas,Sin estudios,Docente,Formal
2022,11538342,Mujer,44,Septiembre,Trabajador sin pago,Agricultura,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Médico,Formal
2022,10216164,Mujer,44,Marzo,Trabajador por cuenta propia,Educación,"Menos de $5,000",Menos de 20 horas,Secundaria,Médico,Formal
2022,10681020,Hombre,53,Marzo,Trabajador por cuenta propia,Comercio,"Más de $20,000",Menos de 20 horas,Secundaria,Docente,Informal
2022,11187847,Mujer,27,Septiembre,Trabajador por cuenta propia,Servicios,"Más de $20,000",Más de 40 horas,Universidad,Técnico,Formal
2022,10202702,Mujer,23,Enero,Trabajador sin pago,Servicios,"$15,001 - $20,000",Más de 40 horas,Sin estudios,Abogado,Informal
2022,12066269,Hombre,63,Febrero,Trabajador por cuenta propia,Servicios,"Menos de $5,000",20 a 40 horas,Primaria,Comerciante,Informal
2022,12145413,Hombre,28,Noviembre,Trabajador sin pago,Educación,"$5,001 - $10,000",Menos de 20 horas,Preparatoria,Técnico,Formal
2022,11541247,Mujer,49,Septiembre,Empleado,Educación,"$15,001 - $20,000",Más de 40 horas,Primaria,Docente,Formal
2022,12143292,Hombre,22,Enero,Empleador,Agricultura,"Más de $20,000",20 a 40 horas,Posgrado,Comerciante,Formal
2022,10831834,Hombre,57,Junio,Trabajador por cuenta propia,Construcción,"Más de $20,000",Menos de 20 horas,Posgrado,Técnico,Informal
2022,11184677,Mujer,47,Mayo,Trabajador por cuenta propia,Educación,"Menos de $5,000",Menos de 20 horas,Sin estudios,Abogado,Formal
2022,11008506,Hombre,40,Agosto,Trabajador sin pago,Salud,"Menos de $5,000",Más de 40 horas,Primaria,Enfermero,Formal
2022,11600130,Hombre,24,Abril,Trabajador sin pago,Salud,"$15,001 - $20,000",20 a 40 horas,Primaria,Agricultor,Formal
2022,10868858,Mujer,53,Junio,Empleador,Industria manufacturera,"$10,001 - $15,000",Más de 40 horas,Universidad,Técnico,Formal
2022,11342384,Mujer,29,Octubre,Empleado,Construcción,"$15,001 - $20,000",Más de 40 horas,Preparatoria,Docente,Informal
2022,10953477,Hombre,51,Octubre,Trabajador sin pago,Industria manufacturera,"Menos de $5,000",20 a 40 horas,Sin estudios,Docente,Informal
2022,10895330,Mujer,47,Abril,Trabajador por cuenta propia,Industria manufacturera,"$10,001 - $15,000",20 a 40 horas,Preparatoria,Docente,Formal
2022,11036917,Mujer,27,Agosto,Trabajador familiar no remunerado,Agricultura,"$5,001 - $10,000",20 a 40 horas,Posgrado,Ingeniero,Informal
2022,11432592,Hombre,26,Junio,Trabajador por cuenta propia,Salud,"Menos de $5,000",Más de 40 horas,Secundaria,Abogado,Informal
2022,11716001,Mujer,57,Octubre,Trabajador por cuenta propia,Salud,"Más de $20,000",20 a 40 horas,Secundaria,Técnico,Informal
2022,11164337,Mujer,29,Junio,Empleado,Educación,"$10,001 - $15,000",Más de 40 horas,Primaria,Abogado,Formal
2022,12089437,Mujer,29,Abril,Empleador,Educación,"Menos de $5,000",Menos de 20 horas,Secundaria,Ingeniero,Informal
2022,11687799,Hombre,37,Febrero,Empleador,Servicios,"$5,001 - $10,000",20 a 40 horas,Universidad,Ingeniero,Informal
2022,11321089,Mujer,38,Agosto,Empleador,Construcción,"Más de $20,000",Menos de 20 horas,Preparatoria,Médico,Informal
2022,11380905,Mujer,18,Marzo,Empleador,Comercio,"$10,001 - $15,000",20 a 40 horas,Sin estudios,Abogado,Formal
2022,10664777,Hombre,57,Junio,Trabajador sin pago,Servicios,"$10,001 - $15,000",Menos de 20 horas,Primaria,Ingeniero,Informal
2022,11542252,Hombre,51,Julio,Trabajador por cuenta propia,Agricultura,"$10,001 - $15,000",Menos de 20 horas,Primaria,Agricultor,Informal
2022,10585500,Hombre,46,Marzo,Empleado,Industria manufacturera,"$10,001 - $15,000",Menos de 20 horas,Universidad,Médico,Formal
2022,10255454,Mujer,23,Julio,Trabajador familiar no remunerado,Educación,"$5,001 - $10,000",Menos de 20 horas,Secundaria,Abogado,Formal
2022,12087116,Mujer,42,Octubre,Trabajador por cuenta propia,Industria manufacturera,"Menos de $5,000",20 a 40 horas,Primaria,Médico,Informal
2022,11776060,Hombre,31,Febrero,Trabajador por cuenta propia,Educación,"$5,001 - $10,000",Más de 40 horas,Sin estudios,Técnico,Informal
2022,10215917,Hombre,27,Enero,Trabajador familiar no remunerado,Agricultura,"Más de $20,000",Menos de 20 horas,Sin estudios,Abogado,Formal
2022,10643854,Mujer,57,Abril,Trabajador familiar no remunerado,Educación,"$15,001 - $20,000",Menos de 20 horas,Universidad,Docente,Formal
2022,10321917,Hombre,29,Diciembre,Trabajador sin pago,Salud,"$10,001 - $15,000",20 a 40 horas,Sin estudios,Agricultor,Formal
2022,10586307,Mujer,42,Diciembre,Empleador,Salud,"$15,001 - $20,000",Menos de 20 horas,Universidad,Comerciante,Informal
2022,11457666,Mujer,18,Diciembre,Trabajador familiar no remunerado,Educación,"Más de $20,000",Menos de 20 horas,Primaria,Docente,Informal
2022,11864974,Mujer,64,Abril,Trabajador por cuenta propia,Salud,"$5,001 - $10,000",Menos de 20 horas,Preparatoria,Enfermero,Informal
2022,12121094,Hombre,36,Junio,Trabajador familiar no remunerado,Servicios,"$15,001 - $20,000",Más de 40 horas,Secundaria,Abogado,Informal
2022,10226945,Hombre,57,Mayo,Empleador,Comercio,"Más de $20,000",Más de 40 horas,Sin estudios,Ingeniero,Informal
2022,11246380,Mujer,44,Diciembre,Trabajador familiar no remunerado,Servicios,"Menos de $5,000",20 a 40 horas,Primaria,Enfermero,Informal
2022,10340292,Hombre,19,Octubre,Trabajador por cuenta propia,Educación,"Menos de $5,000",Más de 40 horas,Posgrado,Comerciante,Informal
2022,11348064,Hombre,44,Noviembre,Empleado,Construcción,"Más de $20,000",Menos de 20 horas,Primaria,Médico,Formal
2022,10345222,Hombre,43,Agosto,Trabajador sin pago,Salud,"$15,001 - $20,000",Menos de 20 horas,Preparatoria,Enfermero,Informal
2022,10628862,Mujer,33,Marzo,Trabajador por cuenta propia,Comercio,"$15,001 - $20,000",Menos de 20 horas,Universidad,Comerciante,Formal
2022,10350181,Hombre,42,Noviembre,Trabajador sin pago,Salud,"$10,001 - $15,000",Más de 40 horas,Universidad,Comerciante,Informal
2022,10662779,Mujer,23,Febrero,Empleador,Construcción,"$5,001 - $10,000",Más de 40 horas,Secundaria,Abogado,Formal
2022,10283974,Hombre,65,Abril,Trabajador familiar no remunerado,Construcción,"$10,001 - $15,000",Menos de 20 horas,Universidad,Médico,Formal
2022,11674379,Hombre,31,Marzo,Empleador,Industria manufacturera,"$10,001 - $15,000",Más de 40 horas,Posgrado,Agricultor,Informal
2022,11484727,Hombre,26,Agosto,Trabajador sin pago,Salud,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Abogado,Informal
2022,11065567,Mujer,54,Febrero,Empleador,Comercio,"Más de $20,000",Menos de 20 horas,Sin estudios,Ingeniero,Formal
2022,11833562,Mujer,60,Enero,Trabajador familiar no remunerado,Construcción,"$10,001 - $15,000",Menos de 20 horas,Posgrado,Agricultor,Informal
2022,10814123,Hombre,45,Agosto,Trabajador por cuenta propia,Construcción,"$10,001 - $15,000",Menos de 20 horas,Primaria,Enfermero,Formal
2022,10786468,Mujer,40,Abril,Trabajador por cuenta propia,Industria manufacturera,"$10,001 - $15,000",Más de 40 horas,Preparatoria,Comerciante,Informal
2022,11486802,Mujer,44,Mayo,Trabajador sin pago,Industria manufacturera,"Más de $20,000",20 a 40 horas,Universidad,Agricultor,Formal
2022,10545373,Mujer,54,Mayo,Empleador,Construcción,"Menos de $5,000",Menos de 20 horas,Secundaria,Agricultor,Formal
2022,10860396,Hombre,44,Octubre,Trabajador por cuenta propia,Educación,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Comerciante,Formal
2022,10499881,Hombre,44,Marzo,Trabajador familiar no remunerado,Industria manufacturera,"$15,001 - $20,000",Menos de 20 horas,Universidad,Abogado,Informal
2022,11672522,Hombre,57,Agosto,Trabajador sin pago,Construcción,"$5,001 - $10,000",20 a 40 horas,Posgrado,Técnico,Formal
2022,10352985,Hombre,54,Febrero,Empleador,Industria manufacturera,"$10,001 - $15,000",Menos de 20 horas,Primaria,Médico,Formal
2022,10813851,Mujer,47,Septiembre,Empleado,Servicios,"$10,001 - $15,000",20 a 40 horas,Posgrado,Enfermero,Formal
2022,10983454,Hombre,51,Mayo,Empleado,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Primaria,Médico,Formal
2022,10813637,Mujer,53,Noviembre,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",Menos de 20 horas,Preparatoria,Médico,Formal
2022,12142937,Mujer,38,Febrero,Trabajador familiar no remunerado,Industria manufacturera,"$15,001 - $20,000",Más de 40 horas,Preparatoria,Docente,Informal
2022,10613412,Mujer,58,Abril,Trabajador por cuenta propia,Construcción,"Más de $20,000",20 a 40 horas,Primaria,Docente,Formal
2022,10341271,Hombre,27,Enero,Empleado,Salud,"Más de $20,000",20 a 40 horas,Universidad,Técnico,Formal
2022,11013062,Mujer,52,Abril,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",20 a 40 horas,Preparatoria,Agricultor,Formal
2022,12185995,Hombre,62,Septiembre,Trabajador sin pago,Industria manufacturera,"$15,001 - $20,000",Más de 40 horas,Posgrado,Ingeniero,Formal
2022,10999414,Hombre,39,Noviembre,Empleador,Educación,"$10,001 - $15,000",20 a 40 horas,Universidad,Médico,Formal
2022,11379210,Mujer,44,Mayo,Trabajador sin pago,Salud,"Menos de $5,000",Menos de 20 horas,Primaria,Médico,Informal
2022,11503656,Mujer,23,Octubre,Trabajador por cuenta propia,Servicios,"Menos de $5,000",Más de 40 horas,Sin estudios,Ingeniero,Formal
2022,12085176,Mujer,36,Julio,Empleado,Industria manufacturera,"$10,001 - $15,000",Más de 40 horas,Posgrado,Docente,Formal
2022,10654530,Hombre,36,Mayo,Empleado,Agricultura,"$10,001 - $15,000",Menos de 20 horas,Secundaria,Abogado,Formal
2022,10931006,Mujer,42,Septiembre,Empleador,Agricultura,"$5,001 - $10,000",20 a 40 horas,Primaria,Ingeniero,Informal
2022,11280141,Hombre,48,Mayo,Trabajador familiar no remunerado,Servicios,"$10,001 - $15,000",Más de 40 horas,Sin estudios,Abogado,Formal
2022,11509598,Hombre,24,Julio,Trabajador sin pago,Servicios,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Ingeniero,Informal
2022,11963274,Mujer,53,Mayo,Empleado,Agricultura,"Más de $20,000",Menos de 20 horas,Primaria,Enfermero,Formal
2022,11048923,Hombre,48,Diciembre,Empleado,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Secundaria,Agricultor,Informal
2022,11875274,Mujer,25,Febrero,Trabajador sin pago,Educación,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Comerciante,Formal
2022,11592499,Hombre,28,Julio,Empleado,Industria manufacturera,"Menos de $5,000",Más de 40 horas,Secundaria,Docente,Informal
2022,11324723,Hombre,41,Abril,Empleador,Servicios,"Más de $20,000",Menos de 20 horas,Universidad,Comerciante,Informal
2022,10886081,Mujer,63,Marzo,Trabajador sin pago,Servicios,"$5,001 - $10,000",20 a 40 horas,Primaria,Abogado,Formal
2022,10792002,Hombre,42,Julio,Trabajador por cuenta propia,Agricultura,"$15,001 - $20,000",Más de 40 horas,Preparatoria,Comerciante,Formal
2022,10339535,Mujer,52,Mayo,Trabajador familiar no remunerado,Industria manufacturera,"Más de $20,000",20 a 40 horas,Universidad,Abogado,Formal
2022,11908732,Hombre,18,Marzo,Trabajador sin pago,Servicios,"$5,001 - $10,000",Menos de 20 horas,Preparatoria,Médico,Informal
2022,11781147,Mujer,45,Octubre,Trabajador sin pago,Construcción,"$5,001 - $10,000",20 a 40 horas,Secundaria,Ingeniero,Informal
2022,11900803,Hombre,28,Junio,Trabajador por cuenta propia,Construcción,"Más de $20,000",20 a 40 horas,Secundaria,Agricultor,Formal
2022,10700282,Hombre,52,Agosto,Trabajador por cuenta propia,Agricultura,"Más de $20,000",Más de 40 horas,Preparatoria,Médico,Formal
2022,11539888,Mujer,32,Septiembre,Trabajador por cuenta propia,Industria manufacturera,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Ingeniero,Formal
2022,12043018,Mujer,26,Junio,Trabajador por cuenta propia,Salud,"$15,001 - $20,000",Más de 40 horas,Universidad,Agricultor,Formal
2022,10202299,Hombre,18,Agosto,Empleado,Comercio,"Menos de $5,000",Menos de 20 horas,Primaria,Técnico,Formal
2022,10605719,Mujer,61,Mayo,Trabajador familiar no remunerado,Comercio,"Menos de $5,000",20 a 40 horas,Posgrado,Enfermero,Informal
2022,11184929,Hombre,57,Diciembre,Trabajador familiar no remunerado,Agricultura,"Más de $20,000",Más de 40 horas,Posgrado,Enfermero,Formal
2022,10988944,Mujer,63,Octubre,Trabajador familiar no remunerado,Servicios,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Agricultor,Informal
2022,10285337,Mujer,51,Abril,Trabajador por cuenta propia,Servicios,"$10,001 - $15,000",Menos de 20 horas,Sin estudios,Comerciante,Formal
2022,10538641,Mujer,26,Noviembre,Trabajador familiar no remunerado,Salud,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Abogado,Formal
2022,10466724,Hombre,55,Febrero,Empleador,Comercio,"Más de $20,000",Más de 40 horas,Sin estudios,Enfermero,Formal
2022,10958845,Mujer,48,Noviembre,Trabajador por cuenta propia,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Secundaria,Enfermero,Formal
2022,10373258,Mujer,20,Diciembre,Empleado,Agricultura,"Menos de $5,000",20 a 40 horas,Posgrado,Médico,Informal
2022,10218692,Hombre,50,Enero,Trabajador por cuenta propia,Industria manufacturera,"$10,001 - $15,000",Más de 40 horas,Universidad,Abogado,Informal
2022,11971454,Mujer,39,Octubre,Trabajador familiar no remunerado,Construcción,"Más de $20,000",Menos de 20 horas,Primaria,Comerciante,Informal
2022,11264514,Hombre,40,Agosto,Empleado,Educación,"$5,001 - $10,000",Menos de 20 horas,Secundaria,Agricultor,Informal
2022,11395658,Hombre,34,Julio,Trabajador por cuenta propia,Salud,"Más de $20,000",20 a 40 horas,Posgrado,Agricultor,Informal
2022,11623502,Hombre,27,Enero,Trabajador por cuenta propia,Agricultura,"$15,001 - $20,000",Más de 40 horas,Primaria,Agricultor,Informal
2022,10965181,Hombre,51,Marzo,Empleador,Industria manufacturera,"Más de $20,000",20 a 40 horas,Secundaria,Médico,Informal
2022,11604694,Hombre,36,Enero,Empleado,Construcción,"Menos de $5,000",Más de 40 horas,Posgrado,Médico,Formal
2022,11345263,Mujer,60,Enero,Empleado,Servicios,"$15,001 - $20,000",Menos de 20 horas,Secundaria,Ingeniero,Formal
2022,11373311,Mujer,35,Abril,Trabajador por cuenta propia,Industria manufacturera,"Menos de $5,000",20 a 40 horas,Posgrado,Abogado,Formal
2022,12043623,Hombre,33,Junio,Trabajador familiar no remunerado,Construcción,"$5,001 - $10,000",20 a 40 horas,Universidad,Abogado,Formal
2022,10387504,Hombre,21,Diciembre,Empleado,Educación,"Menos de $5,000",Más de 40 horas,Universidad,Abogado,Formal
2022,11359818,Mujer,51,Febrero,Empleado,Construcción,"$10,001 - $15,000",Más de 40 horas,Sin estudios,Médico,Formal
2022,10904480,Mujer,22,Junio,Trabajador sin pago,Educación,"$5,001 - $10,000",Más de 40 horas,Posgrado,Docente,Formal
2022,10303534,Mujer,63,Abril,Trabajador familiar no remunerado,Industria manufacturera,"$15,001 - $20,000",Menos de 20 horas,Primaria,Agricultor,Informal
2022,10557341,Hombre,50,Febrero,Trabajador por cuenta propia,Comercio,"$15,001 - $20,000",Más de 40 horas,Sin estudios,Comerciante,Informal
2022,11835379,Mujer,62,Mayo,Trabajador familiar no remunerado,Construcción,"Menos de $5,000",20 a 40 horas,Posgrado,Abogado,Formal
2022,11936879,Hombre,20,Junio,Trabajador sin pago,Comercio,"$5,001 - $10,000",Menos de 20 horas,Universidad,Agricultor,Informal
2022,12150075,Hombre,56,Agosto,Trabajador sin pago,Educación,"$10,001 - $15,000",Menos de 20 horas,Sin estudios,Ingeniero,Informal
2022,10493456,Mujer,56,Abril,Trabajador familiar no remunerado,Industria manufacturera,"$10,001 - $15,000",Más de 40 horas,Sin estudios,Ingeniero,Informal
2022,11903504,Mujer,45,Agosto,Empleado,Educación,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Médico,Formal
2022,11058085,Hombre,45,Septiembre,Trabajador sin pago,Salud,"$10,001 - $15,000",Menos de 20 horas,Sin estudios,Agricultor,Formal
2022,11164459,Mujer,29,Octubre,Trabajador por cuenta propia,Comercio,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Enfermero,Formal
2022,11395116,Hombre,46,Noviembre,Trabajador familiar no remunerado,Agricultura,"$15,001 - $20,000",20 a 40 horas,Primaria,Médico,Formal
2022,11172658,Mujer,55,Octubre,Trabajador por cuenta propia,Construcción,"$10,001 - $15,000",Más de 40 horas,Universidad,Ingeniero,Formal
2022,10878342,Mujer,57,Agosto,Trabajador familiar no remunerado,Industria manufacturera,"$5,001 - $10,000",20 a 40 horas,Secundaria,Enfermero,Informal
2022,10821566,Hombre,53,Abril,Trabajador sin pago,Servicios,"Más de $20,000",Menos de 20 horas,Secundaria,Docente,Formal
2022,12126141,Mujer,25,Agosto,Empleado,Construcción,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Abogado,Formal
2022,12199419,Hombre,55,Junio,Trabajador familiar no remunerado,Servicios,"Menos de $5,000",Más de 40 horas,Universidad,Enfermero,Formal
2022,11559556,Hombre,37,Septiembre,Trabajador familiar no remunerado,Agricultura,"Menos de $5,000",Más de 40 horas,Secundaria,Docente,Formal
2022,11706592,Hombre,34,Mayo,Trabajador sin pago,Salud,"$5,001 - $10,000",Más de 40 horas,Preparatoria,Enfermero,Informal
2022,11541028,Mujer,21,Noviembre,Trabajador por cuenta propia,Salud,"Menos de $5,000",Menos de 20 horas,Universidad,Abogado,Formal
2022,10458979,Hombre,64,Marzo,Empleador,Salud,"Menos de $5,000",Menos de 20 horas,Posgrado,Agricultor,Formal
2022,11234750,Mujer,28,Octubre,Empleado,Industria manufacturera,"Más de $20,000",20 a 40 horas,Primaria,Médico,Formal
2022,10676183,Hombre,44,Octubre,Trabajador por cuenta propia,Construcción,"Menos de $5,000",Más de 40 horas,Universidad,Docente,Informal
2022,10552632,Hombre,18,Agosto,Trabajador por cuenta propia,Agricultura,"$5,001 - $10,000",20 a 40 horas,Primaria,Agricultor,Informal
2022,10491279,Mujer,62,Octubre,Trabajador familiar no remunerado,Servicios,"$5,001 - $10,000",20 a 40 horas,Posgrado,Técnico,Formal
2022,11662315,Mujer,49,Diciembre,Empleado,Construcción,"$10,001 - $15,000",20 a 40 horas,Preparatoria,Comerciante,Informal
2022,11622475,Mujer,34,Enero,Trabajador familiar no remunerado,Educación,"$15,001 - $20,000",Menos de 20 horas,Secundaria,Técnico,Informal
2022,12170786,Mujer,32,Mayo,Empleador,Salud,"Menos de $5,000",20 a 40 horas,Preparatoria,Agricultor,Informal
2022,10942257,Hombre,60,Diciembre,Empleador,Educación,"$5,001 - $10,000",20 a 40 horas,Universidad,Abogado,Informal
2022,11573454,Mujer,58,Marzo,Trabajador familiar no remunerado,Construcción,"$15,001 - $20,000",Menos de 20 horas,Preparatoria,Agricultor,Informal
2022,11285454,Mujer,33,Marzo,Empleado,Construcción,"$15,001 - $20,000",20 a 40 horas,Secundaria,Enfermero,Formal
2022,12138422,Mujer,33,Marzo,Trabajador familiar no remunerado,Construcción,"Más de $20,000",Más de 40 horas,Primaria,Técnico,Informal
2022,10711401,Mujer,56,Diciembre,Empleador,Construcción,"Más de $20,000",Menos de 20 horas,Secundaria,Docente,Informal
2022,10869258,Hombre,41,Diciembre,Empleado,Educación,"$5,001 - $10,000",Más de 40 horas,Secundaria,Agricultor,Informal
2022,10546417,Hombre,21,Agosto,Trabajador por cuenta propia,Servicios,"$5,001 - $10,000",Más de 40 horas,Primaria,Docente,Informal
2022,11137084,Hombre,65,Agosto,Trabajador por cuenta propia,Construcción,"Más de $20,000",20 a 40 horas,Secundaria,Comerciante,Formal
2022,10706858,Hombre,22,Julio,Trabajador por cuenta propia,Servicios,"Más de $20,000",20 a 40 horas,Sin estudios,Comerciante,Formal
2022,11618899,Hombre,62,Diciembre,Empleado,Servicios,"$10,001 - $15,000",Menos de 20 horas,Posgrado,Médico,Formal
2022,10853581,Hombre,39,Abril,Empleado,Comercio,"$15,001 - $20,000",Más de 40 horas,Secundaria,Abogado,Formal
2022,11774115,Mujer,57,Junio,Trabajador por cuenta propia,Agricultura,"Menos de $5,000",Menos de 20 horas,Primaria,Abogado,Informal
2022,11408178,Hombre,35,Marzo,Trabajador familiar no remunerado,Servicios,"$5,001 - $10,000",20 a 40 horas,Secundaria,Médico,Informal
2022,11962641,Mujer,29,Noviembre,Empleador,Agricultura,"Menos de $5,000",Más de 40 horas,Secundaria,Enfermero,Formal
